country,Year,Hydro_consumption,Hydro_generation ,Hydro_diffrence
Ukraine,1998,15.739,15.74,0.001
Ukraine,1999,14.324,14.32,-0.004
Ukraine,2000,11.274,11.27,-0.004
Ukraine,2001,12.032,12.03,-0.002
Ukraine,2002,9.627,9.63,0.003
Ukraine,2003,9.238,9.24,0.002
Ukraine,2004,11.753,11.75,-0.003
Ukraine,2005,12.363,12.36,-0.003
Ukraine,2006,12.886,12.89,0.004
Ukraine,2007,10.143,10.14,-0.003
Ukraine,2008,11.512,11.51,-0.002
Ukraine,2009,11.936,11.94,0.004
Ukraine,2010,13.152,13.15,-0.002
Ukraine,2011,10.94383,10.95,0.00617
Ukraine,2012,10.47863,10.48,0.00137
Ukraine,2013,13.80481,13.8,-0.00481
Ukraine,2014,8.47827,8.48,0.00173
Ukraine,2015,5.39632,5.4,0.00368
Ukraine,2016,7.6758,7.67,-0.0058
Ukraine,2017,8.94761028,8.95,0.00238972
Ukraine,2018,10.4277,10.43,0.0023
Ukraine,2019,6.5083,6.51,0.0017
Ukraine,2020,6.272487234,7.56,1.2875127659999999
United Arab Emirates,1990,0,0,0
United Arab Emirates,1991,0,0,0
United Arab Emirates,1992,0,0,0
United Arab Emirates,1993,0,0,0
United Arab Emirates,1994,0,0,0
United Arab Emirates,1995,0,0,0
United Arab Emirates,1996,0,0,0
United Arab Emirates,1997,0,0,0
United Arab Emirates,1998,0,0,0
United Arab Emirates,1999,0,0,0
United Arab Emirates,2000,0,0,0
United Arab Emirates,2001,0,0,0
United Arab Emirates,2002,0,0,0
United Arab Emirates,2003,0,0,0
United Arab Emirates,2004,0,0,0
United Arab Emirates,2005,0,0,0
United Arab Emirates,2006,0,0,0
United Arab Emirates,2007,0,0,0
United Arab Emirates,2008,0,0,0
United Arab Emirates,2009,0,0,0
United Arab Emirates,2010,0,0,0
United Arab Emirates,2011,0,0,0
United Arab Emirates,2012,0,0,0
United Arab Emirates,2013,0,0,0
United Arab Emirates,2014,0,0,0
United Arab Emirates,2015,0,0,0
United Arab Emirates,2016,0,0,0
United Arab Emirates,2017,0,0,0
United Arab Emirates,2018,0,0,0
United Arab Emirates,2019,0,0,0
United Arab Emirates,2020,0,0,0
United Kingdom,1990,5.1172,5.21,0.0928
United Kingdom,1991,4.5357,4.62,0.0843
United Kingdom,1992,5.3498,5.43,0.0802
United Kingdom,1993,4.3031,4.3,-0.0031
United Kingdom,1994,5.1172,5.09,-0.0272
United Kingdom,1995,4.652,4.84,0.18799999999999972
United Kingdom,1996,3.39596,3.39,-0.00596
United Kingdom,1997,4.39614,4.17,-0.22614
United Kingdom,1998,5.117614359,5.12,0.002385641
United Kingdom,1999,5.335597274,5.34,0.004402726
United Kingdom,2000,5.085745352,5.09,0.004254648
United Kingdom,2001,4.054648157,4.06,0.005351843
United Kingdom,2002,4.787484493,4.79,0.002515507
United Kingdom,2003,3.227700453,3.23,0.002299547
United Kingdom,2004,4.844460361,4.84,-0.004460361
United Kingdom,2005,4.92290012,4.92,-0.00290012
United Kingdom,2006,4.593406838,4.59,-0.003406838
United Kingdom,2007,5.0773044,5.08,0.0026956
United Kingdom,2008,5.141186265,5.14,-0.001186265
United Kingdom,2009,5.227892531,5.23,0.002107469
United Kingdom,2010,3.591375791,3.59,-0.001375791
United Kingdom,2011,5.691750167,5.69,-0.001750167
United Kingdom,2012,5.309068331,5.31,0.000931669
United Kingdom,2013,4.701508908,4.7,-0.001508908
United Kingdom,2014,5.887848894,5.89,0.002151106
United Kingdom,2015,6.297268534,6.3,0.002731466
United Kingdom,2016,5.37058466,5.37,-0.00058466
United Kingdom,2017,5.881870125,5.88,-0.001870125
United Kingdom,2018,5.443851802,5.44,-0.003851802
United Kingdom,2019,5.9348,5.93,-0.0048
United Kingdom,2020,6.4788,6.69,0.21120000000000072
United States,1990,292.2809141,292.281,8.589999998775966e-05
United States,1991,287.3260141,287.326,-1.41E-05
United States,1992,251.4256778,251.426,0.0003222
United States,1993,279.2509455,279.251,5.4499999976087565e-05
United States,1994,259.3413212,259.341,-0.0003212
United States,1995,311.2198152,311.22,0.0001848
United States,1996,347.5494798,347.549,-0.0004798
United States,1997,355.9731212,355.973,-0.0001212
United States,1998,322.0892737,322.089,-0.0002737
United States,1999,316.6051818,316.605,-0.0001818
United States,2000,272.7613505,270.03,-2.7313505
United States,2001,210.24,208.14,-2.1
United States,2002,258.1675788,255.59,-2.5775788
United States,2003,269.9709677,267.27,-2.7009677
United States,2004,262.5546444,259.93,-2.6246444
United States,2005,266.4277444,263.76,-2.6677444
United States,2006,285.5440141,282.69,-2.8540141
United States,2007,243.0440626,240.61,-2.4340626
United States,2008,251.0538616,248.54,-2.5138616
United States,2009,271.5330798,268.82,-2.7130798
United States,2010,257.2746838,254.7,-2.5746838
United States,2011,316.0953414,312.93,-3.1653414
United States,2012,274.0300273,271.29,-2.7400273
United States,2013,266.5498485,263.88,-2.6698485
United States,2014,255.7505798,253.19,-2.5605798
United States,2015,246.4531283,243.99,-2.4631283
United States,2016,263.7636626,261.13,-2.6336626
United States,2017,296.8064465,293.84,-2.9664465
United States,2018,289.514596,286.62,-2.894596
United States,2019,285.4676636,282.61,-2.8576636
United States,2020,288.6763949,279.95,-8.7263949
Uzbekistan,1990,6.648,6.648,0
Uzbekistan,1991,6.031,6.031,0
Uzbekistan,1992,6.281,6.281,0
Uzbekistan,1993,7.358,7.358,0
Uzbekistan,1994,7.156,7.156,0
Uzbekistan,1995,6.188,6.188,0
Uzbekistan,1996,6.525,6.525,0
Uzbekistan,1997,5.777,5.777,0
Uzbekistan,1998,5.758,5.758,0
Uzbekistan,1999,5.692,5.692,0
Uzbekistan,2000,5.879,5.82,-0.059
Uzbekistan,2001,6.017,5.9,-0.117
Uzbekistan,2002,6.186,6.12,-0.066
Uzbekistan,2003,7.154872553,7.54,0.38512744700000034
Uzbekistan,2004,6.493417416,8.92,2.426582584
Uzbekistan,2005,6.875604145,8.84,1.9643958550000002
Uzbekistan,2006,5.849722521,4.65,-1.199722521
Uzbekistan,2007,6.4571,4.61,-1.8471
Uzbekistan,2008,4.3859,4.44,0.0541
Uzbekistan,2009,6.4833,6.42,-0.0633
Uzbekistan,2010,8.1921,8.11,-0.0821
Uzbekistan,2011,5.7213,5.65,-0.0713
Uzbekistan,2012,6.354981202,6.59,0.23501879799999958
Uzbekistan,2013,6.27,5.65,-0.62
Uzbekistan,2014,6.185008264,6.01,-0.175008264
Uzbekistan,2015,6.02049508,7,0.9795049200000001
Uzbekistan,2016,7.327117,7.25,-0.077117
Uzbekistan,2017,8.427365,8.34,-0.087365
Uzbekistan,2018,5.8973,5.84,-0.0573
Uzbekistan,2019,6.477583091,6.5,0.022416909000000373
Uzbekistan,2020,6.8069805,6.9,0.0930195
Venezuela,1990,36.983,36.983,0
Venezuela,1991,44.542,44.542,0
Venezuela,1992,47.271,47.271,0
Venezuela,1993,47.478,47.478,0
Venezuela,1994,51.284,51.284,0
Venezuela,1995,51.45,51.45,0
Venezuela,1996,53.847,53.847,0
Venezuela,1997,57.268,57.268,0
Venezuela,1998,57.923,57.923,0
Venezuela,1999,60.6,60.6,0
Venezuela,2000,62.886,62.2,-0.686
Venezuela,2001,60.441,59.85,-0.591
Venezuela,2002,59.534,58.94,-0.594
Venezuela,2003,60.532,59.93,-0.602
Venezuela,2004,70.075,69.37,-0.705
Venezuela,2005,77.08849,76.46,-0.62849
Venezuela,2006,81.41334,80.78,-0.63334
Venezuela,2007,83.03442,82.23,-0.80442
Venezuela,2008,86.7129,85.97,-0.7429
Venezuela,2009,85.83926,85.1,-0.73926
Venezuela,2010,76.65978,76.01,-0.64978
Venezuela,2011,83.15471,82.83,-0.32471
Venezuela,2012,81.73554,81.19,-0.54554
Venezuela,2013,83.405,82.71,-0.695
Venezuela,2014,78.74673,63.65,-15.09673
Venezuela,2015,73.39693,74.15,0.7530700000000081
Venezuela,2016,61.69903406,62.33,0.6309659399999958
Venezuela,2017,59.29624117,59.9,0.6037588299999967
Venezuela,2018,56.98701163,57.57,0.5829883700000025
Venezuela,2019,48.643638,72,23.356361999999997
Venezuela,2020,31.64574266,72,40.354257340000004
Vietnam,1990,5.369,5.369,0
Vietnam,1991,6.317,6.317,0
Vietnam,1992,7.228,7.228,0
Vietnam,1993,7.965,7.965,0
Vietnam,1994,9.243,9.243,0
Vietnam,1995,10.582,10.582,0
Vietnam,1996,12.008,12.008,0
Vietnam,1997,11.657,11.657,0
Vietnam,1998,11.095,11.095,0
Vietnam,1999,13.774,13.774,0
Vietnam,2000,14.551,14.4,-0.151
Vietnam,2001,18.21,18.03,-0.18
Vietnam,2002,18.198,18.02,-0.178
Vietnam,2003,18.986,18.8,-0.186
Vietnam,2004,17.818,17.49,-0.328
Vietnam,2005,16.535,20.85,4.315000000000001
Vietnam,2006,19.711,20.2,0.48900000000000077
Vietnam,2007,22.437,22.29,-0.147
Vietnam,2008,25.984,25.73,-0.254
Vietnam,2009,29.977,29.68,-0.297
Vietnam,2010,28.52437,27.27,-1.25437
Vietnam,2011,41.07567029,40.51,-0.56567029
Vietnam,2012,53.30537,52.27,-1.03537
Vietnam,2013,57.81968827,51.44,-6.37968827
Vietnam,2014,62.16493568,59.24,-2.92493568
Vietnam,2015,57.17084366,56.6,-0.57084366
Vietnam,2016,66.04757389,65.07,-0.97757389
Vietnam,2017,88.76210281,88.09,-0.67210281
Vietnam,2018,84.48531967,83.28,-1.20531967
Vietnam,2019,67.72248357,51.98,-15.74248357
Vietnam,2020,68.96491825,51.98,-16.98491825
Western Africa,1990,11.91709091,11.917,-9.09E-05
Western Africa,1991,13.88713131,13.887,-0.00013131
Western Africa,1992,14.27320202,14.273,-0.00020202
Western Africa,1993,13.66747475,13.667,-0.00047475
Western Africa,1994,13.46772727,13.468,0.00027273
Western Africa,1995,14.167979,14.168,2.0999999998494445e-05
Western Africa,1996,14.687782,14.688,0.000218
Western Africa,1997,15.02648,15.026,-0.00048
Western Africa,1998,11.908342,11.908,-0.000342
Western Africa,1999,13.960687,13.961,0.000313
Western Africa,2000,14.956968,14.957,3.200000000092018e-05
Western Africa,2001,15.349982,15.35,1.799999999896329e-05
Western Africa,2002,16.435855,16.436,0.000145
Western Africa,2003,14.768892,14.769,0.000108
Western Africa,2004,16.825359,16.825,-0.000359
Western Africa,2005,16.432273,16.432,-0.000273
Western Africa,2006,14.916668,14.917,0.000332
Western Africa,2007,13.349417,13.349,-0.000417
Western Africa,2008,15.526708,15.527,0.000292
Western Africa,2009,15.24767402,15.248,0.00032598
Western Africa,2010,16.80988801,16.81,0.00011199
Western Africa,2011,16.997229,16.997,-0.000229
Western Africa,2012,17.42608593,17.426,-8.59E-05
Western Africa,2013,17.20163301,17.202,0.00036699
Western Africa,2014,17.75494299,17.755,5.7009999999024785e-05
Western Africa,2015,15.51946197,15.519,-0.00046197
Western Africa,2016,15.82819005,15.828,-0.00019005
Western Africa,2017,18.57541778,18.575,-0.00041778
Western Africa,2018,19.6402165,19.64,-0.0002165
Western Africa,2019,22.11703618,22.117,-3.62E-05
Western Africa,2020,22.29193508,22.292,6.492000000335452e-05
World,1990,2158.906256,2158.906,-0.000256
World,1991,2209.410404,2209.41,-0.000404
World,1992,2209.074255,2209.074,-0.000255
World,1993,2341.244792,2341.245,0.000208
World,1994,2356.881825,2356.882,0.000175
World,1995,2485.633411,2485.633,-0.000411
World,1996,2520.498994,2520.499,5.999999757477781e-06
World,1997,2566.13537,2566.135,-0.00037
World,1998,2586.942015,2586.942,-1.50E-05
World,1999,2605.676465,2605.676,-0.000465
World,2000,2651.962539,2625.18,-26.782539
World,2001,2583.888265,2564.48,-19.408265
World,2002,2631.847397,2603.17,-28.677397
World,2003,2627.604435,2606.15,-21.454435
World,2004,2820.745229,2798.14,-22.605229
World,2005,2916.436224,2902.91,-13.526224
World,2006,3027.67847,3005.2,-22.47847
World,2007,3079.335975,3049.54,-29.795975
World,2008,3257.389347,3230.7,-26.689347
World,2009,3252.498403,3232.81,-19.688403
World,2010,3435.769901,3409.23,-26.539901
World,2011,3501.090942,3476.16,-24.930942
World,2012,3649.811389,3641.36,-8.451389
World,2013,3795.929982,3768.39,-27.539982
World,2014,3894.239742,3860.08,-34.159742
World,2015,3885.012339,3869.91,-15.102339
World,2016,4018.671591,3999.9,-18.771591
World,2017,4066.718275,4049.15,-17.568275
World,2018,4176.687496,4170.02,-6.667496
World,2019,4227.88328,4219.16,-8.72328
World,2020,4296.802045,4311.81,15.007955000000038
