country,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh,Code,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Norway,2008,0.913,0.0074,0.397,139.044,NOR,0.91,139.04,0.0,0.4
Norway,2009,0.977,0.0077,0.227,125.283,NOR,0.98,125.28,0.0,0.23
Norway,2010,0.879,0.0081,0.344,116.75,NOR,0.88,116.74,0.0,0.35
Norway,2011,1.283,0.0085,0.339,120.291,NOR,1.28,120.28,0.0,0.34
Norway,2012,1.548,0.0089,0.326,141.738,NOR,1.55,141.72,0.0,0.33
Norway,2013,1.881,0.0098,0.396,128.154,NOR,1.88,128.14,0.0,0.4
Norway,2014,2.217,0.0116,0.258,135.439,NOR,2.22,135.47,0.0,0.25
Norway,2015,2.515,0.0134,0.256,137.302,NOR,2.52,137.3,0.0,0.25
Norway,2016,2.115742,0.0238,0.233,142.418,NOR,2.12,142.81,0.0,0.23
Norway,2017,2.854,0.039961,0.21,141.955,NOR,2.85,142.37,0.0,0.26
Norway,2018,3.877,0.060876,0.204168,138.991268,NOR,3.88,138.8,0.0,0.2
Norway,2019,5.525,0.106799999,0.253005,125.146,NOR,5.54,125.52,0.01,0.25
Norway,2020,9.890451282,0.135012997,0.259741601,140.9722937,NOR,9.91,140.93,0.03,0.24
OECD,1990,3.598137183,0.386294949,101.4342781,1229.482165,,3.598,1229.482,0.386,101.434
OECD,1991,3.963705766,0.503202873,106.3752341,1243.662656,,3.964,1243.663,0.503,106.375
OECD,1992,4.512428888,0.465585109,113.7117603,1230.753311,,4.512,1230.753,0.466,113.712
OECD,1993,5.385533163,0.552697524,118.3521619,1306.938918,,5.386,1306.939,0.553,118.352
OECD,1994,6.533022572,0.595013925,121.4539481,1264.276107,,6.533,1264.276,0.595,121.454
OECD,1995,7.133638292,0.632803678,123.7192962,1351.869281,,7.134,1351.869,0.633,123.719
OECD,1996,8.179981205,0.690147366,126.6516283,1387.551495,,8.18,1387.551,0.69,126.652
OECD,1997,10.71323803,0.739522186,133.965223,1411.773919,,10.713,1411.774,0.74,133.965
OECD,1998,14.35532661,0.811699359,138.917808,1378.63424,,14.355,1378.634,0.812,138.918
OECD,1999,19.07728097,0.893000283,142.4900434,1391.463743,,19.077,1391.464,0.893,142.49
OECD,2000,28.76083759,1.07433769,146.6074035,1395.163701,,28.64,1393.95,1.04,179.51
OECD,2001,34.77774029,1.334738472,150.0918281,1293.511173,,34.72,1296.86,1.3,171.05
OECD,2002,48.42317359,1.673432695,162.3823915,1316.561957,,48.45,1313.82,1.6,183.19
OECD,2003,58.23305572,2.141081536,170.7214681,1292.12572,,58.95,1292.32,1.96,193.14
OECD,2004,77.21642275,2.834017318,184.6521838,1322.644606,,77.63,1327.82,2.58,206.94
OECD,2005,94.61420534,3.999688187,200.254469,1335.20405,,94.59,1334.1,3.65,223.06
OECD,2006,117.6615689,5.503782153,210.2803872,1358.698915,,117.9,1357.33,4.96,232.88
OECD,2007,150.5577334,7.447260081,224.3556905,1323.157907,,150.94,1323.31,6.67,246.78
OECD,2008,189.0922558,12.20490357,233.5756804,1377.962572,,189.21,1377.72,11.05,250.78
OECD,2009,227.066755,20.32318619,243.6557575,1361.321192,,227.25,1365.91,18.67,264.59
OECD,2010,269.5291486,32.33814308,267.4407011,1398.42175,,269.68,1392.97,29.62,292.4
OECD,2011,331.3136311,60.50201741,281.0308819,1436.503813,,331.22,1435.58,57.36,305.27
OECD,2012,383.5148563,91.90355778,303.2926186,1441.667091,,382.06,1437.35,86.65,324.29
OECD,2013,443.8467821,120.9774733,321.8926389,1459.247131,,448.29,1463.51,113.87,344.98
OECD,2014,479.0091136,159.5537699,338.8804275,1437.87573,,488.46,1445.76,158.15,360.03
OECD,2015,559.4432181,195.4505623,359.0199971,1422.153478,,558.67,1428.67,194.3,375.56
OECD,2016,607.959638,229.4366691,360.4710176,1449.162183,,606.86,1454.39,230.81,377.24
OECD,2017,698.4367026,278.4315174,370.9079803,1445.329375,,697.11,1459.73,277.84,384.8
OECD,2018,744.7056033,325.7892673,386.1437711,1481.142229,,743.8,1483.28,319.09,407.91
OECD,2019,830.8365071,378.7503399,389.7558513,1444.207267,,831.83,1457.61,369.02,415.68
OECD,2020,932.9431228,455.7053199,399.9844842,1479.695225,,931.25,1498.3,445.77,414.92
Oman,1990,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1991,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1992,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1993,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1994,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1995,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1996,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1997,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1998,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,1999,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2000,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2001,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2002,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2003,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2004,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2005,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2006,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2007,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2008,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2009,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2010,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2011,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2012,0.0,0.0,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2013,0.0,0.0012,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2014,0.0,0.0012,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2015,0.0,0.0037,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2016,0.0,0.004196,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2017,0.0,0.01556,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2018,0.0,0.015712,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2019,0.0,0.016555305,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Oman,2020,0.0,0.206061992,0.0,0.0,OMN,0.0,0.0,0.0,0.0
Pakistan,1990,0.0,0.0,0.0,17.0854004,PAK,0.0,17.085,0.0,0.0
Pakistan,1991,0.0,0.0,0.0,18.2830578,PAK,0.0,18.283,0.0,0.0
Pakistan,1992,0.0,0.0,0.0,19.9447522,PAK,0.0,19.945,0.0,0.0
Pakistan,1993,0.0,0.0,0.0,21.9334822,PAK,0.0,21.933,0.0,0.0
Pakistan,1994,0.0,0.0,0.0,21.5268974,PAK,0.0,21.527,0.0,0.0
Pakistan,1995,0.0,0.0,0.0,22.7466518,PAK,0.0,22.747,0.0,0.0
Pakistan,1996,0.0,0.0,0.0,24.7972534,PAK,0.0,24.797,0.0,0.0
Pakistan,1997,0.0,0.0,0.0,18.4465756,PAK,0.0,18.447,0.0,0.0
Pakistan,1998,0.0,0.0,0.0,24.107827,PAK,0.0,24.108,0.0,0.0
Pakistan,1999,0.0,0.0,0.0,21.5048004,PAK,0.0,21.505,0.0,0.0
Pakistan,2000,0.0,0.0,0.9267,17.5582762,PAK,0.0,17.02,0.0,0.77
Pakistan,2001,0.0,0.0,0.8721,18.2918966,PAK,0.0,18.75,0.0,0.79
Pakistan,2002,0.0,0.0,0.9608,20.417628,PAK,0.0,22.13,0.0,0.82
Pakistan,2003,0.0,0.0,1.0411,24.5975,PAK,0.0,26.67,0.0,0.82
Pakistan,2004,0.0,0.0,1.0764,26.216,PAK,0.0,25.41,0.0,0.92
Pakistan,2005,0.0,0.0,0.0,30.69963544,PAK,0.0,30.55,0.0,0.97
Pakistan,2006,0.0,0.0,0.0,30.25088071,PAK,0.0,31.63,0.0,1.03
Pakistan,2007,0.0,0.000202,0.0,31.67873575,PAK,0.0,28.42,0.0,1.1
Pakistan,2008,0.0,0.001584,0.0,27.33906415,PAK,0.0,27.51,0.0,1.16
Pakistan,2009,0.0,0.005328,0.0,28.74574266,PAK,0.01,27.81,0.0,1.18
Pakistan,2010,0.0,0.013428,0.0,29.8099818,PAK,0.01,31.49,0.01,0.99
Pakistan,2011,0.0,0.02683,0.0,30.59441939,PAK,0.02,28.23,0.03,0.98
Pakistan,2012,0.019,0.065815,0.0,10.74654008,PAK,0.0,29.56,0.07,0.96
Pakistan,2013,0.151371646,0.144735,0.0,31.48588433,PAK,0.4,31.55,0.14,1.06
Pakistan,2014,0.313367875,0.237952,0.0,32.37630556,PAK,0.8,32.15,0.24,1.17
Pakistan,2015,0.598593984,0.367668,0.079676066,32.77947065,PAK,0.79,34.29,0.37,1.26
Pakistan,2016,0.91811907,0.853702,0.532255717,34.57764217,PAK,1.33,31.86,0.85,1.63
Pakistan,2017,1.762901793,1.314321,1.075314734,30.20406701,PAK,2.1,27.65,0.89,1.4
Pakistan,2018,2.83179,1.545411,1.030378333,29.4798025,PAK,3.16,37.01,1.02,1.19
Pakistan,2019,3.148244731,1.623248309,0.618053231,36.30380342,PAK,3.29,35.28,1.16,1.17
Pakistan,2020,2.732134282,1.677748536,0.634279336,40.28748438,PAK,3.3,37.38,1.2,1.18
Peru,1990,0.0,0.0,0.136,10.469,PER,0.0,10.469,0.0,0.136
Peru,1991,0.0,0.0,0.133,11.492,PER,0.0,11.492,0.0,0.133
Peru,1992,0.0,0.0,0.133,9.689,PER,0.0,9.689,0.0,0.133
Peru,1993,0.0,0.0,0.109,11.799,PER,0.0,11.799,0.0,0.109
Peru,1994,0.0,0.0,0.119,12.747,PER,0.0,12.747,0.0,0.119
Peru,1995,0.0,0.0,0.142,12.9376,PER,0.0,12.938,0.0,0.142
Peru,1996,0.0004,0.0,0.137,13.3236,PER,0.0,13.324,0.0,0.137
Peru,1997,0.0006,0.0,0.154,13.2145,PER,0.001,13.214,0.0,0.154
Peru,1998,0.0005,0.0,0.126,13.8083,PER,0.0,13.808,0.0,0.126
Peru,1999,0.0006,0.0,0.139,14.5406,PER,0.001,14.541,0.0,0.139
Peru,2000,0.0008,0.0,0.158,16.1761,PER,0.0,16.01,0.0,0.03
Peru,2001,0.0012,0.0,0.163,17.6148,PER,0.0,17.43,0.0,0.03
Peru,2002,0.0012,0.0,0.186,18.0401,PER,0.0,17.86,0.0,0.04
Peru,2003,0.0012,0.0,0.196,18.5337,PER,0.0,18.35,0.0,0.05
Peru,2004,0.0012,0.0,0.153,17.5253,PER,0.0,17.35,0.0,0.07
Peru,2005,0.0012,0.0,0.348,17.977,PER,0.0,17.9,0.0,0.08
Peru,2006,0.0012,0.0,0.348,19.5943,PER,0.0,19.51,0.0,0.06
Peru,2007,0.0012,0.0,0.417,19.5488,PER,0.0,19.35,0.0,0.05
Peru,2008,0.0012,0.0,0.46,19.0596,PER,0.0,18.96,0.0,0.09
Peru,2009,0.0012,0.0,0.46,19.9038,PER,0.0,19.42,0.0,0.15
Peru,2010,0.0012,0.0,0.673,20.0521,PER,0.0,19.84,0.0,0.15
Peru,2011,0.0012,0.0,0.675,21.5573,PER,0.0,21.37,0.0,0.18
Peru,2012,0.0012,0.0597,0.668,22.0319,PER,0.0,21.14,0.06,0.3
Peru,2013,0.0012,0.1969,0.96,22.3196,PER,0.0,22.09,0.2,0.49
Peru,2014,0.2575,0.1993,1.291,22.2107,PER,0.26,21.98,0.2,0.49
Peru,2015,0.594374131,0.230255343,0.907,23.68706283,PER,0.6,23.47,0.23,0.48
Peru,2016,1.054114626,0.241818781,0.556,23.826156,PER,1.06,23.92,0.24,0.47
Peru,2017,1.073432268,0.287200343,0.471434,29.0745135,PER,1.07,28.77,0.29,0.47
Peru,2018,1.502438168,0.74540054,0.418896,30.737,PER,1.5,30.41,0.75,0.51
Peru,2019,1.655,0.763,0.52998,31.462,PER,1.65,31.26,0.78,0.49
Peru,2020,1.804,0.778,0.694229595,30.507,PER,1.81,29.04,0.8,0.53
Philippines,1990,0.0,0.0,5.89576,6.062,PHL,0.0,6.062,0.0,5.896
Philippines,1991,0.0,0.0,5.758,5.145,PHL,0.0,5.145,0.0,5.758
Philippines,1992,0.0,0.0,5.7,4.44,PHL,0.0,4.44,0.0,5.7
Philippines,1993,0.0,0.0,5.667,5.03,PHL,0.0,5.03,0.0,5.667
Philippines,1994,0.0,0.0,6.32,5.862,PHL,0.0,5.862,0.0,6.32
Philippines,1995,0.0,0.0,6.135,6.232,PHL,0.0,6.232,0.0,6.135
Philippines,1996,0.0,0.0,6.534,7.03,PHL,0.0,7.03,0.0,6.534
Philippines,1997,0.0,0.0,7.237,6.069,PHL,0.0,6.069,0.0,7.237
Philippines,1998,0.0,0.0,8.914,5.066,PHL,0.0,5.066,0.0,8.914
Philippines,1999,0.0,0.0,10.594,7.84,PHL,0.0,7.84,0.0,10.594
Philippines,2000,0.0,0.0,11.626,7.799,PHL,0.0,7.72,0.0,11.65
Philippines,2001,0.0,0.0,10.442,7.104,PHL,0.0,7.03,0.0,10.47
Philippines,2002,0.0,0.0,10.242493,7.032973,PHL,0.0,6.96,0.0,10.26
Philippines,2003,0.0,0.0,9.822444,7.86982,PHL,0.0,7.79,0.0,9.85
Philippines,2004,0.0,0.0,10.28155,8.592681,PHL,0.0,8.51,0.0,10.31
Philippines,2005,0.017469,0.001517,9.902443,8.386773,PHL,0.02,8.3,0.0,9.93
Philippines,2006,0.053235,0.001376,10.465279,9.939413,PHL,0.05,9.84,0.0,10.5
Philippines,2007,0.057842,0.001309,10.214688,8.563433,PHL,0.06,8.48,0.0,10.26
Philippines,2008,0.061386,0.001304,10.72278,9.842534,PHL,0.06,9.74,0.0,10.76
Philippines,2009,0.064428,0.001252,10.337557,9.787567,PHL,0.06,9.69,0.0,10.51
Philippines,2010,0.061717,0.001254,9.956422,7.803405,PHL,0.06,7.72,0.0,10.37
Philippines,2011,0.088204,0.001212,10.057604,9.697532,PHL,0.09,9.6,0.0,10.38
Philippines,2012,0.075339,0.00132,10.432809,10.252134,PHL,0.08,10.15,0.0,10.8
Philippines,2013,0.065655,0.001414,9.816571,10.019308,PHL,0.07,9.92,0.0,10.15
Philippines,2014,0.152052,0.016517,10.503812,9.137273,PHL,0.15,9.05,0.02,10.93
Philippines,2015,0.748414,0.138534,11.41115,8.665078,PHL,0.75,8.58,0.14,12.05
Philippines,2016,0.975219,1.097016,11.796309,8.110915,PHL,0.98,8.03,1.1,12.18
Philippines,2017,1.093558,1.201152,11.283225,9.610799,PHL,1.09,9.52,1.2,11.46
Philippines,2018,1.152923041,1.249116398,11.54012741,9.383758226,PHL,1.15,9.29,1.25,11.94
Philippines,2019,1.04166,1.246082,11.731147,8.025492,PHL,1.04,7.94,1.25,12.41
Philippines,2020,1.02645,1.372604,12.017831,7.192019,PHL,1.05,7.79,1.25,12.71
Poland,1990,0.0,0.0,0.055,1.417,POL,0.0,1.44,0.0,0.05
Poland,1991,0.0,0.0,0.083,1.425,POL,0.0,1.42,0.0,0.08
Poland,1992,0.0,0.0,0.111,1.507,POL,0.0,1.51,0.0,0.11
Poland,1993,0.0,0.0,0.061,1.488,POL,0.0,1.49,0.0,0.06
Poland,1994,0.0,0.0,0.051,1.733,POL,0.0,1.73,0.0,0.05
Poland,1995,0.001,0.0,0.067,1.887,POL,0.0,1.89,0.0,0.07
Poland,1996,0.0,0.0,0.133,1.931,POL,0.0,1.93,0.0,0.13
Poland,1997,0.002,0.0,0.169,1.961,POL,0.0,1.96,0.0,0.17
Poland,1998,0.004,0.0,0.22,2.309,POL,0.0,2.31,0.0,0.22
Poland,1999,0.004,0.0,0.193,2.155,POL,0.0,2.15,0.0,0.19
Poland,2000,0.005,0.0,0.221,2.106,POL,0.0,2.11,0.0,0.22
Poland,2001,0.014,0.0,0.444,2.325,POL,0.01,2.33,0.0,0.44
Poland,2002,0.061,0.0,0.427,2.279,POL,0.06,2.28,0.0,0.43
Poland,2003,0.124,0.0,0.455,1.671,POL,0.12,1.67,0.0,0.46
Poland,2004,0.142,0.0,0.8504,2.082,POL,0.14,2.08,0.0,0.98
Poland,2005,0.135,0.0,1.5108,2.201,POL,0.14,2.2,0.0,1.51
Poland,2006,0.256,0.0,1.9928,2.042,POL,0.26,2.04,0.0,1.99
Poland,2007,0.522,0.0,2.5555,2.352,POL,0.52,2.35,0.0,2.56
Poland,2008,0.837,0.0,3.617,2.153,POL,0.84,2.15,0.0,3.62
Poland,2009,1.077,0.0,5.2263,2.375,POL,1.08,2.38,0.0,5.23
Poland,2010,1.664,0.0,6.3045,2.92,POL,1.66,2.92,0.0,6.3
Poland,2011,3.205,0.0002,7.6008,2.332,POL,3.2,2.33,0.0,7.6
Poland,2012,4.747,0.0011,10.0943,2.037,POL,4.75,2.04,0.0,10.09
Poland,2013,6.004,0.0015,8.6221,2.439,POL,6.0,2.44,0.0,8.62
Poland,2014,7.678,0.007,9.977,2.183,POL,7.68,2.18,0.01,9.98
Poland,2015,10.858,0.057,9.739,1.832,POL,10.86,1.83,0.06,9.94
Poland,2016,12.588,0.124,7.957,2.139,POL,12.59,2.14,0.12,7.96
Poland,2017,14.909,0.165,6.488,2.56,POL,14.91,2.56,0.17,6.49
Poland,2018,12.799,0.3,6.548,1.97,POL,12.8,1.97,0.3,6.55
Poland,2019,15.106759,0.710673,7.682984,1.954,POL,15.11,1.96,0.71,7.68
Poland,2020,15.726,1.99,7.898,2.115,POL,15.8,2.12,1.96,8.35
Portugal,1990,0.000959596,0.0,0.693,9.157,PRT,0.0,9.14,0.0,0.69
Portugal,1991,0.000959596,0.0,0.813,9.043,PRT,0.0,9.03,0.0,0.81
Portugal,1992,0.003838384,0.0,0.887,4.646,PRT,0.0,4.61,0.0,0.88
Portugal,1993,0.010555556,0.0,0.905,8.538,PRT,0.01,8.52,0.0,0.9
Portugal,1994,0.017,0.0,0.967,10.658,PRT,0.02,10.65,0.0,0.96
Portugal,1995,0.016,0.0,1.03,8.343,PRT,0.02,8.33,0.0,1.03
Portugal,1996,0.021,0.001,1.008,14.761,PRT,0.02,14.75,0.0,1.01
Portugal,1997,0.038,0.001,1.087,13.105,PRT,0.04,13.1,0.0,1.09
Portugal,1998,0.089,0.0008,1.0796,12.983,PRT,0.09,12.98,0.0,1.08
Portugal,1999,0.123,0.0011,1.2381,7.286,PRT,0.12,7.26,0.0,1.24
Portugal,2000,0.168,0.0014,1.376,11.323,PRT,0.17,11.32,0.0,1.38
Portugal,2001,0.256,0.0016,1.45,14.034,PRT,0.26,14.03,0.0,1.45
Portugal,2002,0.362,0.0018,1.569,7.8,PRT,0.36,7.8,0.0,1.57
Portugal,2003,0.496,0.0026,1.484,15.723,PRT,0.5,15.72,0.0,1.48
Portugal,2004,0.816,0.0029,1.631,9.869,PRT,0.82,9.87,0.0,1.62
Portugal,2005,1.773,0.0038,1.722,4.731,PRT,1.77,4.73,0.0,1.75
Portugal,2006,2.925,0.005,1.789,10.919,PRT,2.93,11.0,0.0,1.79
Portugal,2007,4.037,0.024,2.083,10.027,PRT,4.04,10.09,0.02,2.06
Portugal,2008,5.757,0.041,2.044,6.799,PRT,5.76,6.8,0.04,2.04
Portugal,2009,7.577,0.16,2.271,8.285,PRT,7.58,8.28,0.16,2.27
Portugal,2010,9.182,0.215,2.811,16.148,PRT,9.18,16.15,0.21,2.81
Portugal,2011,9.162,0.282,3.133,11.536,PRT,9.16,11.54,0.28,3.13
Portugal,2012,10.26,0.393,3.097,5.622,PRT,10.26,5.62,0.39,3.1
Portugal,2013,12.01460111,0.479139885,3.247583434,13.73,PRT,12.01,13.73,0.48,3.25
Portugal,2014,12.11138423,0.627316615,3.25438015,15.569,PRT,12.11,15.57,0.63,3.26
Portugal,2015,11.60763787,0.796154916,3.307567386,8.660506278,PRT,11.61,8.66,0.8,3.3
Portugal,2016,12.474,0.822,3.242,15.723,PRT,12.47,15.72,0.87,3.24
Portugal,2017,12.248,0.992,3.437,5.897,PRT,12.25,5.9,0.99,3.44
Portugal,2018,12.617,1.005,3.386,12.393,PRT,12.62,12.39,1.01,3.39
Portugal,2019,13.667,1.343,3.577,8.818,PRT,13.67,8.82,1.34,3.58
Portugal,2020,12.364,1.695,4.034,12.439,PRT,12.3,12.08,1.72,4.01
Qatar,1990,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1991,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1992,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1993,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1994,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1995,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1996,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1997,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1998,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,1999,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2000,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2001,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2002,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2003,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2004,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2005,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2006,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2007,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2008,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2009,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2010,0.0,0.0,0.0,0.0,QAT,0.0,0.0,0.0,0.0
Qatar,2011,0.0,0.001094,0.114844,0.0,QAT,0.0,0.0,0.0,0.02
Qatar,2012,0.0,0.001094,0.114844,0.0,QAT,0.0,0.0,0.0,0.03
Qatar,2013,0.0,0.003751,0.114844,0.0,QAT,0.0,0.0,0.0,0.03
Qatar,2014,0.0,0.006506,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2015,0.0,0.006506,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2016,0.0,0.008364,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2017,0.0,0.008364,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2018,0.0,0.008364,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2019,0.0,0.008364,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Qatar,2020,0.0,0.008364,0.114844,0.0,QAT,0.0,0.0,0.01,0.03
Romania,1990,0.001010101,0.0,0.001052632,11.411,ROU,0.0,11.41,0.0,0.0
Romania,1991,0.0,0.0,0.0,14.588,ROU,0.0,14.59,0.0,0.0
Romania,1992,0.0,0.0,0.002,11.7,ROU,0.0,11.7,0.0,0.0
Romania,1993,0.0,0.0,0.001,12.768,ROU,0.0,12.77,0.0,0.0
Romania,1994,0.0,0.0,0.0,13.046,ROU,0.0,13.05,0.0,0.0
Romania,1995,0.0,0.0,0.0,16.693,ROU,0.0,16.69,0.0,0.0
Romania,1996,0.0,0.0,0.0,15.755,ROU,0.0,15.76,0.0,0.0
Romania,1997,0.0,0.0,0.011,17.509,ROU,0.0,17.51,0.0,0.01
Romania,1998,0.0,0.0,0.011,18.879,ROU,0.0,18.88,0.0,0.01
Romania,1999,0.0,0.0,0.0,18.29,ROU,0.0,18.29,0.0,0.0
Romania,2000,0.0,0.0,0.0,14.778,ROU,0.0,14.78,0.0,0.0
Romania,2001,0.0,0.0,0.0,14.923,ROU,0.0,14.92,0.0,0.0
Romania,2002,0.0,0.0,0.003,16.046,ROU,0.0,16.05,0.0,0.0
Romania,2003,0.0,0.0,0.003,13.259,ROU,0.0,13.26,0.0,0.0
Romania,2004,0.0,0.0,0.004,16.513,ROU,0.0,16.51,0.0,0.0
Romania,2005,0.0,0.0,0.006,20.207,ROU,0.0,20.21,0.0,0.01
Romania,2006,0.001,0.0,0.004,18.356,ROU,0.0,18.36,0.0,0.0
Romania,2007,0.003,0.0,0.035,15.966,ROU,0.0,15.97,0.0,0.04
Romania,2008,0.005,0.0,0.024,17.195,ROU,0.0,17.2,0.0,0.02
Romania,2009,0.009,0.001010101,0.01,15.534,ROU,0.01,15.53,0.0,0.01
Romania,2010,0.306,0.002020202,0.111,19.883,ROU,0.31,19.88,0.0,0.11
Romania,2011,1.387,0.001,0.198,14.728,ROU,1.39,14.73,0.0,0.2
Romania,2012,2.64,0.008,0.212,12.066,ROU,2.64,12.07,0.01,0.21
Romania,2013,4.52,0.42,0.252,14.7935,ROU,4.52,14.96,0.42,0.25
Romania,2014,4.7236,1.2953,0.505,18.5235,ROU,6.2,18.8,1.62,0.5
Romania,2015,7.063,1.982,0.524,16.633,ROU,7.06,16.63,1.98,0.52
Romania,2016,6.59,1.82,0.531,18.028,ROU,6.59,18.03,1.82,0.53
Romania,2017,7.407,1.856,0.525168,14.494,ROU,7.41,14.49,1.86,0.53
Romania,2018,6.322,1.771,0.43713,17.6639,ROU,6.32,17.66,1.77,0.44
Romania,2019,6.773,1.778,0.504144,15.580921,ROU,6.77,15.58,1.78,0.5
Romania,2020,6.955,1.703,0.575069202,15.08738564,ROU,6.95,15.38,1.73,0.55
Russia,1990,0.0,0.0,0.065,166.8456082,RUS,0.0,166.846,0.0,0.065
Russia,1991,0.0,0.0,0.065,168.094,RUS,0.0,168.094,0.0,0.065
Russia,1992,0.0,0.0,0.063,172.594,RUS,0.0,172.594,0.0,0.063
Russia,1993,0.0,0.0,0.06,174.289,RUS,0.0,174.289,0.0,0.06
Russia,1994,0.0,0.0,0.061,175.926,RUS,0.0,175.926,0.0,0.061
Russia,1995,0.0,0.0,0.059,176.2552,RUS,0.0,176.255,0.0,0.059
Russia,1996,0.0,0.0,0.057,154.309,RUS,0.0,154.309,0.0,0.057
Russia,1997,0.0,0.0,0.057,157.434,RUS,0.0,157.434,0.0,0.057
Russia,1998,0.0,0.0,0.058,158.497,RUS,0.0,158.497,0.0,0.058
Russia,1999,0.0,0.0,0.058,160.492,RUS,0.0,160.492,0.0,0.058
Russia,2000,0.0019,0.0,0.0791,164.076,RUS,0.0,162.44,0.0,0.13
Russia,2001,0.0031,0.0,0.1141,173.899,RUS,0.0,172.16,0.0,0.2
Russia,2002,0.0062,0.0,0.1733,162.174,RUS,0.01,160.6,0.0,0.32
Russia,2003,0.0086,0.0,0.3658,155.67,RUS,0.01,154.2,0.0,0.66
Russia,2004,0.007,0.0,0.4498,175.677,RUS,0.01,174.07,0.0,0.82
